TIMESTAMP,RECORD,I_glo_Avg,I_dir_Avg,I_dif_Calc,AirTC_Avg,RH,WS_ms_Avg,WindDir,CS106_PB_Avg,Rain_mm_Tot
31/08/2023 00:40,34853,0,0.314,0.2778019,22.4,84.2,1.29,334.5,1018.085,-
31/08/2023 00:50,34854,0,0.615,0.5431837,22.2,84.2,1.538,330.8,1018.027,-
31/08/2023 01:00,34855,0,0.391,0.3440624,21.89,85.7,1.622,336.6,1017.972,-
31/08/2023 01:10,34856,0,0.346,0.3027203,21.54,85.7,1.907,341.4,1017.939,-
31/08/2023 01:20,34857,0,0.287,0.2491482,21.35,86.2,2.216,334.5,1017.92,-
31/08/2023 01:30,34858,0,0.551,0.4736189,21.26,86,2.096,2.862,1017.919,-
31/08/2023 01:40,34859,0,0.551,0.4679538,21.29,85.9,1.704,318.8,1017.916,-
31/08/2023 01:50,34860,0,1.033,0.864918,21.36,85.4,1.72,338.7,1017.785,-
31/08/2023 02:00,34861,0,0.239,0.1968415,21.38,85.1,1.738,0.15,1017.652,-
31/08/2023 02:10,34862,0,0.564,0.4558579,21.53,84.1,1.954,329.8,1017.624,-
31/08/2023 02:20,34863,0,0.148,0.1171093,21.68,84,1.91,39.59,1017.585,-
31/08/2023 02:30,34864,0,0.66,0.5099801,21.78,83.2,1.132,335.5,1017.485,-
31/08/2023 02:40,34865,0,0.337,0.2536091,21.99,82.5,0.379,55.36,1017.441,-
31/08/2023 02:50,34866,0,0.644,0.4706824,22.06,83.7,0,55.35,1017.392,-
31/08/2023 03:00,34867,0,0.21,0.1486192,21.97,84.9,0.059,0.425,1017.366,-
31/08/2023 03:10,34868,0,0.385,0.2629956,22,84,0.014,347.9,1017.399,-
31/08/2023 03:20,34869,0,0.393,0.2582421,22.04,84.5,0.556,333.5,1017.383,-
31/08/2023 03:30,34870,0,0.366,0.2304912,22.2,84.3,0.601,68.59,1017.271,-
31/08/2023 03:40,34871,0,0.27,0.1623013,22.42,84.6,0.351,112.9,1017.213,-
31/08/2023 03:50,34872,0,0.255,0.1456648,22.2,85.9,1.686,150.2,1017.266,-
31/08/2023 04:00,34873,0,0.545,0.2943931,21.85,85.4,1.555,55.69,1017.385,-
31/08/2023 04:10,34874,0,0.65,0.3301891,21.48,86.3,1.478,60.19,1017.545,-
31/08/2023 04:20,34875,0.145,0.265,0.2708043,21.11,89.4,2.584,92.7,1017.576,-
31/08/2023 04:30,34876,0.596,0.073,0.6281553,20.37,94.8,1.564,48.86,1017.584,-
31/08/2023 04:40,34877,1.17,0.224,1.260787,19.7,98.1,0.915,279.9,1017.713,-
31/08/2023 04:50,34878,0.045,0.272,0.1454363,19.41,100,1.172,29.45,1017.879,-
31/08/2023 05:00,34879,0.304,0.157,0.3561872,19.14,100,2.295,39.41,1017.887,-
31/08/2023 05:10,34880,0,0.318,0.09375476,19.36,99.7,1.556,330.2,1017.93,-
31/08/2023 05:20,34881,0,0.391,0.1003279,19.4,100,1.333,0.348,1018.078,-
31/08/2023 05:30,34882,0.128,0.374,0.2094483,19.16,99.9,1.682,336.2,1018.148,-
31/08/2023 05:40,34883,0.083,0.275,0.1320735,19.06,99.1,1.785,19.11,1018.254,-
31/08/2023 05:50,34884,0.297,0.374,0.348869,19.08,97.4,1.629,15.62,1018.348,-
31/08/2023 06:00,34885,0.103,0.363,0.1387793,19.14,98.1,1.351,34.24,1018.383,-
31/08/2023 06:10,34886,0.132,0.169,0.1418292,19.2,96.6,1.854,55.2,1018.357,-
31/08/2023 06:20,34887,0.828,0.33,0.8337917,19.3,96.9,2.056,25.2,1018.349,-
31/08/2023 06:30,34888,2.71,0.186,2.705687,19.29,96.9,1.955,322.4,1018.318,-
31/08/2023 06:40,34889,6.795,0.217,6.781116,19.32,95.7,2.556,28.18,1018.351,-
31/08/2023 06:50,34890,10.21,0.166,10.19261,19.35,96,1.855,29.02,1018.447,-
31/08/2023 07:00,34891,17.21,5.958,16.34368,19.4,96.1,1.375,339.2,1018.389,-
31/08/2023 07:10,34892,27.21,0.291,27.15591,19.36,96.2,0.938,58.19,1018.553,-
31/08/2023 07:20,34893,39.8,0.415,39.70617,19.47,95.8,1.111,351.5,1018.778,-
31/08/2023 07:30,34894,48.55,0.261,48.48058,19.57,97.3,1.089,205.4,1019.029,-
31/08/2023 07:40,34895,64.25,0.12,64.21334,19.47,98.9,2.824,202.6,1019.23,-
31/08/2023 07:50,34896,78.53,0.5,78.35777,19.49,99.6,1.936,294.3,1019.327,-
31/08/2023 08:00,34897,91.8,0.265,91.69854,19.49,98.3,1.528,318.3,1019.256,-
31/08/2023 08:10,34898,102.6,0.27,102.4864,19.67,98.3,0.825,347.1,1019.144,-
31/08/2023 08:20,34899,118.7,0.76,118.3521,19.94,97.1,0.182,325.7,1019.174,-
31/08/2023 08:30,34900,146.6,0.742,146.2334,20.25,94.9,0.369,204.6,1019.223,-
31/08/2023 08:40,34901,171.7,0.807,171.2727,20.42,93.3,1.126,166.9,1019.264,-
31/08/2023 08:50,34902,187.5,0.939,186.9703,20.52,95.3,1.313,152.7,1019.335,-
31/08/2023 09:00,34903,228.5,0.758,228.047,20.67,94.5,1.325,258.7,1019.426,-
31/08/2023 09:10,34904,413.8,137.7,327.0189,20.9,93.2,1.291,140.6,1019.392,-
31/08/2023 09:20,34905,509.1,229.2,357.4499,21.79,90.3,1.078,161.8,1019.413,-
31/08/2023 09:30,34906,387.4,62.56,344.1137,22.26,89.4,0.559,139.9,1019.366,-
31/08/2023 09:40,34907,484.1,133.4,387.9237,22.53,87.7,1.376,153.5,1019.378,-
31/08/2023 09:50,34908,439,33.66,413.7977,22.77,88.2,1.125,63.46,1019.368,-
31/08/2023 10:00,34909,470,17.26,456.6206,22.77,86.1,1.418,159.2,1019.365,-
31/08/2023 10:10,34910,549.4,47.21,511.6213,22.77,87.2,2.016,143.9,1019.376,-
31/08/2023 10:20,34911,658.5,89.8,0,22.89,86.2,2.065,239.2,1019.391,-
31/08/2023 10:30,34912,569.5,30.32,543.8488,23.36,83.1,1.892,167.8,1019.464,-
31/08/2023 10:40,34913,572.3,12.67,0,23.15,82.4,1.964,158.8,1019.514,-
31/08/2023 10:50,34914,552,6.881,545.9052,23.63,81.7,1.651,160.2,1019.628,-
31/08/2023 11:00,34915,559.1,9.18,0,23.94,84.4,1.364,29.31,1019.569,-
31/08/2023 11:10,34916,592.2,17.67,0,24.4,81.8,1.079,138.7,1019.566,-
31/08/2023 11:20,34917,603.9,16.09,0,24.38,83.4,1.639,157.3,1019.468,-
31/08/2023 11:30,34918,673,88.9,0,24.46,81.6,1.666,125.3,1019.333,-
31/08/2023 11:40,34919,694.2,115.2,0,25.05,78.65,1.71,140.1,1019.184,-
31/08/2023 11:50,34920,887,247.2,0,25.43,76.14,1.179,31.47,1019.117,-
31/08/2023 12:00,34921,1053,403.9,0,25.57,71.05,1.363,105.9,1019.02,-
31/08/2023 12:10,34922,NA,505.5,NA,26.11,70.04,1.116,68.38,1018.877,-
31/08/2023 12:20,34923,780.4,144.6,0,26.3,72.87,1.15,54.06,1018.663,-
31/08/2023 12:30,34924,527.5,38.08,490.0029,26.77,70.54,0.741,154.3,1018.494,-
31/08/2023 12:40,34925,863,188.5,0,27.02,68,1.72,172.5,1018.382,-
31/08/2023 12:50,34926,1070,362.7,0,27.37,67.23,1.484,95.2,1018.157,-
31/08/2023 13:00,34927,1015,341.5,0,27.88,64.55,1.645,50.83,1018.084,-
31/08/2023 13:10,34928,606,63.67,543.9108,26.98,69.13,1.996,102.1,1017.96,-
31/08/2023 13:20,34929,380.4,14.41,366.4458,26.29,71.75,1.794,164.2,1017.752,-
31/08/2023 13:30,34930,305.6,0.855,304.7794,26.18,71.45,1.703,146.7,1017.525,-
31/08/2023 13:40,34931,305.5,1.782,303.8079,25.88,71.18,1.274,220,1017.321,-
31/08/2023 13:50,34932,318.2,10.54,308.3183,25.92,69.38,1.12,202.3,1017.079,-
31/08/2023 14:00,34933,311,8.53,303.1195,25.79,70.72,1.634,187.9,1016.811,-
31/08/2023 14:10,34934,329.1,14.31,316.0992,25.67,71.87,1.941,183.2,1016.636,-
31/08/2023 14:20,34935,364.8,31.04,337.1268,25.84,71.15,1.234,166.9,1016.441,-
31/08/2023 14:30,34936,311.9,1.868,310.2693,26.23,70.8,1.355,132.1,1016.321,-
31/08/2023 14:40,34937,314,1.197,312.9792,26.57,71.66,0.614,236.9,1016.299,-
31/08/2023 14:50,34938,461.2,55.08,415.4215,26.34,70.52,1.845,244.5,1016.32,-
31/08/2023 15:00,34939,829,397.9,507.5107,26.26,71.01,2.704,202.2,1016.164,-
31/08/2023 15:10,34940,519.4,157.7,395.8642,26.33,71.67,2.264,286.7,1016.021,-
31/08/2023 15:20,34941,441.9,102.6,364.195,26.3,67.71,1.626,261.2,1015.974,-
31/08/2023 15:30,34942,612.1,266,417.9171,27.06,66.94,1.075,247.8,1015.869,-
31/08/2023 15:40,34943,390.8,76.98,336.8086,27.36,65.6,1.651,247.9,1015.752,-
31/08/2023 15:50,34944,308.8,47.75,276.7364,27.14,68.88,2.049,150.1,1015.812,-
31/08/2023 16:00,34945,326.6,27.08,309.2573,26.82,67.97,2.673,151.3,1015.822,-
31/08/2023 16:10,34946,418.8,76.56,372.2334,26.86,67.8,2.614,161.7,1015.77,-
31/08/2023 16:20,34947,430.8,86.4,381.1212,27.15,67.65,2.238,209.5,1015.788,-
31/08/2023 16:30,34948,452.3,139,377.1376,27.5,61.18,1.885,223.8,1015.75,-
31/08/2023 16:40,34949,285.8,30.06,270.6031,27.06,64.08,2.114,188,1015.627,-
31/08/2023 16:50,34950,225.3,11.04,220.1167,26.84,65.79,1.706,216.4,1015.629,-
31/08/2023 17:00,34951,135.6,0.001,135.5996,26.36,69.6,2.304,251.7,1015.846,-
31/08/2023 17:10,34952,89.7,0.4,89.54197,26.02,69.76,1.932,267.5,1015.989,-
31/08/2023 17:20,34953,47.56,0.215,47.48328,25.77,71.52,1.996,217.3,1015.973,-
31/08/2023 17:30,34954,38.18,0.119,38.14215,25.62,72.06,1.869,282.2,1015.872,-
31/08/2023 17:40,34955,26.64,0.03,26.63164,25.39,74.53,2.451,274,1015.918,-
31/08/2023 17:50,34956,23.24,0.186,23.19556,25.1,74.72,2.734,227.9,1015.924,-
31/08/2023 18:00,34957,15.02,0.214,14.97745,25.16,74.64,1.936,284.7,1016.075,-
31/08/2023 18:10,34958,7.525,0.084,7.511693,25.21,75.98,1.371,299.7,1016.41,-
31/08/2023 18:20,34959,4.926,0.456,4.872282,25.08,76.91,1.198,279.9,1016.615,-
31/08/2023 18:30,34960,2.849,0.232,2.831122,25.16,75.58,0.29,292.4,1016.661,-
31/08/2023 18:40,34961,0.484,0.285,0.4736626,25.19,80.2,0.558,47.19,1016.759,-
31/08/2023 18:50,34962,0,0.007,0.0000314,24.15,82.5,2.749,43.25,1016.874,-
31/08/2023 19:00,34963,0,0.42,0.01896433,23.33,76,3.511,20.98,1016.85,-
31/08/2023 19:10,34964,0,0.128,0.01096093,22.87,77.78,3.045,35.95,1016.929,-
31/08/2023 19:20,34965,0,0.039,0.004908262,22.31,83,2.345,26.21,1017.145,-
31/08/2023 19:30,34966,0,0.466,0.07723414,21.88,85.4,2.211,9.01,1017.317,-
31/08/2023 19:40,34967,0,1.116,0.229018,21.61,85.7,2.522,347.1,1017.478,-
31/08/2023 19:50,34968,0,7.735,1.888902,21.53,86.1,2.845,23.55,1017.586,-
31/08/2023 20:00,34969,0.177,0.205,0.2349392,21.06,91.8,3.442,28.37,1017.777,-
31/08/2023 20:10,34970,0.122,2.233,0.8375095,20.63,94.8,2.345,4.76,1017.968,-
31/08/2023 20:20,34971,0,2.324,0.8308644,20.83,93.7,2.256,347.4,1018.148,-
31/08/2023 20:30,34972,0,0.397,0.1563499,20.79,93.4,2.485,345.3,1018.305,-
31/08/2023 20:40,34973,0,0.299,0.1283598,20.64,95,2.472,345.7,1018.562,-
31/08/2023 20:50,34974,0,0.196,0.09091514,20.55,95.4,1.784,13.26,1018.721,-
31/08/2023 21:00,34975,0,0.393,0.1954901,20.38,96.4,1.318,336.1,1018.759,-
31/08/2023 21:10,34976,0,0.375,0.198737,20.14,97.1,1.385,52.92,1018.895,-
31/08/2023 21:20,34977,0,0.516,0.2896805,20.22,95.4,1.585,50.07,1019.097,-
31/08/2023 21:30,34978,0,0.131,0.07750788,20.34,96,1.726,24.49,1019.183,-
31/08/2023 21:40,34979,0,0.407,0.2526283,20.39,96,1.589,7.632,1019.224,-
31/08/2023 21:50,34980,0.002,0.241,0.1582828,20.39,92.9,2.089,42.56,1019.441,-
31/08/2023 22:00,34981,0,0.338,0.2281212,20.11,96.8,1.275,138.3,1019.897,-
31/08/2023 22:10,34982,0.229,0.29,0.4319922,19.66,96.4,2.104,48.43,1020.217,-
31/08/2023 22:20,34983,0.008,0.487,0.3603948,19.41,97.6,0.64,60.88,1020.469,-
31/08/2023 22:30,34984,0,0.522,0.3892871,19.34,98.4,0.194,341.4,1020.702,-
31/08/2023 22:40,34985,0,0.301,0.2306873,19.37,97.4,0.078,277.3,1021.037,-
31/08/2023 22:50,34986,0,0.349,0.2741364,19.47,98.1,2.219,275.6,1021.249,-
31/08/2023 23:00,34987,0,0.246,0.1975352,19.42,98.6,2.625,263.4,1021.355,-
31/08/2023 23:10,34988,0,0.265,0.2169984,19.43,98.8,2.886,268.4,1021.431,-
31/08/2023 23:20,34989,0,0.318,0.2649199,19.54,98.2,2.33,251.7,1021.469,-
31/08/2023 23:30,34990,0.006,0.343,0.2960474,19.56,97.8,1.319,273.6,1021.44,-
31/08/2023 23:40,34991,0.002,0.298,0.2572228,19.52,99.1,0.794,321.8,1021.347,-
31/08/2023 23:50,34992,0,0.229,0.1982131,19.46,100,0.99,17.07,1021.198,-
01/09/2023 00:00,34993,0,0.302,0.2644308,19.46,100,0.305,300.1,1021.218,-
01/09/2023 00:10,34994,0,0.352,0.310207,19.54,100,0.148,164.5,1021.238,-
01/09/2023 00:20,34995,0,0.333,0.2947623,19.65,100,1.741,150,1021.259,-
01/09/2023 00:30,34996,0,0.217,0.1925436,19.53,100,1.81,160.6,1021.344,-
01/09/2023 00:40,34997,0,0.281,0.2494276,19.42,100,2.574,173.5,1021.423,-
01/09/2023 00:50,34998,0.026,0.501,0.4699894,19.14,100,3.298,175.2,1021.572,-
01/09/2023 01:00,34999,0.017,0.254,0.2412798,18.96,100,2.894,147.4,1021.629,-
01/09/2023 01:10,35000,0.018,0.256,0.242769,18.9,100,2.931,169.5,1021.637,-
01/09/2023 01:20,35001,0.003,0.153,0.1363018,18.84,100,2.38,127.9,1021.713,-
01/09/2023 01:30,35002,0,0.275,0.2372572,18.85,100,1.629,135.3,1021.746,-
01/09/2023 01:40,35003,0.002,0.098,0.08554686,18.77,100,0.699,78.85,1021.673,-
01/09/2023 01:50,35004,0,0.344,0.2891562,18.77,100,0.338,56.36,1021.615,-
01/09/2023 02:00,35005,0,0.168,0.1389242,18.85,100,0.573,349.4,1021.52,-
01/09/2023 02:10,35006,0,0.241,0.1956013,18.78,100,1.354,324.3,1021.372,-
01/09/2023 02:20,35007,0,0.4,0.3178723,18.72,100,2.18,323.3,1021.218,-
01/09/2023 02:30,35008,0,0.14,0.1086587,18.74,100,2.367,316.9,1021.048,-
01/09/2023 02:40,35009,0,0.418,0.3160153,18.75,100,2.041,349.3,1020.815,-
01/09/2023 02:50,35010,0,0.297,0.218108,18.85,100,1.7,317,1020.656,-
01/09/2023 03:00,35011,0,0.367,0.2610229,19.01,100,1.046,308.1,1020.558,-
01/09/2023 03:10,35012,0,0.29,0.1991291,19.15,100,0.526,283.2,1020.5,-
01/09/2023 03:20,35013,0,0.271,0.179042,19.22,100,0.432,219.7,1020.516,-
01/09/2023 03:30,35014,0,0.402,0.2546033,19.2,100,0.376,208.9,1020.478,-
01/09/2023 03:40,35015,0,0.23,0.1390843,19.14,100,1.265,211.8,1020.465,-
01/09/2023 03:50,35016,0,0.351,0.2017704,19.16,100,1.394,241.2,1020.326,-
01/09/2023 04:00,35017,0,0.24,0.1305093,19.15,100,1.152,246,1020.251,-
01/09/2023 04:10,35018,0,0.302,0.1545051,19.12,100,0.794,170.4,1020.269,-
01/09/2023 04:20,35019,0,0.313,0.1497262,19.11,100,0.872,195.9,1020.184,-
01/09/2023 04:30,35020,0,0.26,0.1154681,18.92,100,1.507,223.9,1020.143,-
01/09/2023 04:40,35021,0,0.377,0.1541632,18.84,100,1.004,284.4,1020.16,-
01/09/2023 04:50,35022,0,0.297,0.1107406,18.8,100,0.855,300.3,1020.175,-
01/09/2023 05:00,35023,0,0.275,0.09240146,18.77,100,1.166,348.6,1020.135,-
01/09/2023 05:10,35024,0,0.374,0.1116074,18.75,100,0.414,237.5,1020.12,-
01/09/2023 05:20,35025,0,0.249,0.06478135,18.72,100,0.839,310,1020.016,-
01/09/2023 05:30,35026,0,0.214,0.04736457,18.76,100,0.239,1.002,1020.004,-
01/09/2023 05:40,35027,0,0.239,0.04349334,18.84,100,0.189,146.6,1020.097,-
01/09/2023 05:50,35028,0,0.188,0.02673233,18.82,100,0.307,166.7,1020.14,-
01/09/2023 06:00,35029,0,0.171,0.01744947,18.8,100,1.308,183.6,1020.132,-
01/09/2023 06:10,35030,0,0.202,0.01244486,18.73,100,1.533,138.1,1020.124,-
01/09/2023 06:20,35031,0.752,0.252,0.7572829,18.67,100,1.269,176.2,1020.13,-
01/09/2023 06:30,35032,5.016,0.122,5.013583,18.58,100,1.188,144.3,1020.163,-
01/09/2023 06:40,35033,14.46,0.21,14.44727,18.56,100,0.972,136.1,1020.239,-
01/09/2023 06:50,35034,27.77,0.284,27.74119,18.63,100,0.52,110.3,1020.278,-
01/09/2023 07:00,35035,34.47,0.36,34.41883,18.83,100,0.414,121.1,1020.351,-
01/09/2023 07:10,35036,53.04,0.424,52.96254,18.94,100,0.096,161.5,1020.441,-
01/09/2023 07:20,35037,59.06,1.376,58.75323,19.05,100,0,260.8,1020.544,-
01/09/2023 07:30,35038,73.17,0.533,73.02988,19.18,100,0,250.2,1020.657,-
01/09/2023 07:40,35039,101.7,0.534,101.5385,19.22,100,0,342.2,1020.757,-
01/09/2023 07:50,35040,134,0.791,133.7299,19.46,100,0,48.32,1020.83,-
01/09/2023 08:00,35041,195.5,8.76,192.1717,19.83,99.7,0,25.68,1020.927,-
01/09/2023 08:10,35042,220.8,15.13,214.4788,19.94,98.6,0,62.41,1021.064,-
01/09/2023 08:20,35043,189.8,4.962,187.5426,20.27,96.6,0.151,332.5,1021.141,-
01/09/2023 08:30,35044,169.7,7.837,165.8495,20.37,95.6,0.412,331,1021.196,-
01/09/2023 08:40,35045,166.1,4.153,163.912,20.11,96,0.176,301.8,1021.378,-
01/09/2023 08:50,35046,163,8.15,158.424,20.48,95.7,0,177.8,1021.53,-
01/09/2023 09:00,35047,349.8,95.9,292.7284,20.61,95.1,1.459,144.7,1021.572,-
01/09/2023 09:10,35048,512.2,184.2,396.5744,21.2,92,0.78,143.7,1021.641,-
01/09/2023 09:20,35049,487.9,180.2,369.1092,21.54,90.3,0.816,221,1021.706,-
01/09/2023 09:30,35050,541.1,256.8,364.023,22.05,86.8,0.457,316,1021.749,-
01/09/2023 09:40,35051,662.5,404.2,372.0148,22.3,82.8,0.536,274.9,1021.795,-
01/09/2023 09:50,35052,749.4,456,408.9935,22.78,82.9,0.854,127,1021.868,-
01/09/2023 10:00,35053,773.4,471,409.3102,22.79,80.9,0.972,3.802,1021.862,-
01/09/2023 10:10,35054,638.8,316.5,386.1876,23.55,77.86,0.822,102.3,1021.854,-
01/09/2023 10:20,35055,812,497.6,403.0501,24.32,72.81,0.911,168.2,1021.859,-
01/09/2023 10:30,35056,813,510.4,382.185,24.29,75.1,1.12,121.7,1021.778,-
01/09/2023 10:40,35057,829,518.6,380.5217,24.27,73.96,1.216,59.8,1021.642,-
01/09/2023 10:50,35058,868,555.4,377.0567,24.18,74.4,0.656,133.8,1021.479,-
01/09/2023 11:00,35059,897,583.7,370.7867,25.49,69.62,0.438,163.9,1021.343,-
01/09/2023 11:10,35060,921,596.5,373.7372,25.83,66.49,1.093,164.5,1021.226,-
01/09/2023 11:20,35061,938,605.9,373.4557,25.47,66.38,0.773,76.57,1021.096,-
01/09/2023 11:30,35062,952,587.7,397.0046,25.36,70.29,1.311,150.1,1020.984,-
01/09/2023 11:40,35063,784.2,376.3,424.7387,25.23,71.54,1.295,200.8,1020.807,-
01/09/2023 11:50,35064,976,573.7,422.709,25.17,66.88,1.82,139.5,1020.659,-
01/09/2023 12:00,35065,998,612.5,402.7388,25.78,67.78,2.518,200.8,1020.519,-
01/09/2023 12:10,35066,1028,627.2,414.8956,25.59,66.56,1.692,345.4,1020.377,-
01/09/2023 12:20,35067,1019,616.7,413.7534,26.6,64,1.015,107.1,1020.232,-
01/09/2023 12:30,35068,975,575.6,408.8667,26.51,67.48,1.36,211,1020.084,-
01/09/2023 12:40,35069,873,474,406.6324,26.96,63.15,1.294,193.4,1019.905,-
01/09/2023 12:50,35070,810,402,415.0506,27,64.34,1.951,239.1,1019.78,-
01/09/2023 13:00,35071,1031,624.3,419.6567,26.19,62.02,2.027,159,1019.682,-
01/09/2023 13:10,35072,1035,649.8,401.9269,26.89,65.1,1.694,97.8,1019.591,-
01/09/2023 13:20,35073,1002,649.1,373.9907,27.13,62.36,1.864,132.5,1019.459,-
01/09/2023 13:30,35074,998,670.6,354.8899,27.66,62.25,1.739,142.8,1019.39,-
01/09/2023 13:40,35075,973,663.2,343.7742,27.4,61.13,1.598,189.5,1019.276,-
01/09/2023 13:50,35076,965,653.5,352.786,27.09,63.98,2.231,195,1019.124,-
01/09/2023 14:00,35077,954,671.6,333.9906,27.44,63.76,2.032,106.5,1018.946,-
01/09/2023 14:10,35078,916,648.6,327.1516,27.87,63.89,1.806,12.61,1018.8,-
01/09/2023 14:20,35079,873,621.6,319.1961,27.57,63.1,1.334,220.1,1018.687,-
01/09/2023 14:30,35080,887,643.7,325.4454,27.91,62.12,1.976,105.1,1018.508,-
01/09/2023 14:40,35081,879,638.8,334.5705,28.42,60.66,2.015,60.33,1018.367,-
01/09/2023 14:50,35082,714.5,439.7,349.2755,28.23,62.54,2.079,172.7,1018.268,-
01/09/2023 15:00,35083,833,594.4,353.0308,28.34,57.78,3.393,130.7,1018.146,-
01/09/2023 15:10,35084,827,607.2,351.6213,28.37,58.34,3.572,251.1,1018.061,-
01/09/2023 15:20,35085,796.8,595,346.4313,28.1,58.84,2.885,159,1017.972,-
01/09/2023 15:30,35086,781.2,596.8,345.7795,28.5,57.97,2.866,220.2,1017.855,-
01/09/2023 15:40,35087,746.7,571.5,346.0987,28.97,54.94,2.249,205.9,1017.716,-
01/09/2023 15:50,35088,719,547.9,351.3072,28.73,56.55,3.071,228.7,1017.55,-
01/09/2023 16:00,35089,681.3,542.7,333.951,28.51,54.12,2.185,213.7,1017.517,-
01/09/2023 16:10,35090,633.1,787,154.7173,29.26,54.79,3.317,164.4,1017.46,-
01/09/2023 16:20,35091,594.2,468.3,325.1111,28.89,51.92,2.786,154.2,1017.4,-
01/09/2023 16:30,35092,517.2,418.5,291.0603,29.13,54.29,2.695,145.5,1017.282,-
01/09/2023 16:40,35093,206,58.72,176.3364,28.32,56.45,3.345,175.2,1017.054,-
01/09/2023 16:50,35094,128.1,0.385,127.9194,27.56,58.22,2.959,177.1,1016.862,-
01/09/2023 17:00,35095,175.6,60.79,149.3233,27.25,56.21,3.183,108.7,1016.708,-
01/09/2023 17:10,35096,200.3,90.6,164.5434,27.26,55.6,2.99,224.7,1016.641,-
01/09/2023 17:20,35097,175.4,56.46,155.2768,27.11,56.59,2.604,165.5,1016.645,-
01/09/2023 17:30,35098,190.7,106.3,156.9414,26.95,56.05,2.466,213.4,1016.612,-
01/09/2023 17:40,35099,188.6,127.3,153.1814,27.06,54.43,2.045,195.9,1016.667,-
01/09/2023 17:50,35100,167.6,124.3,137.9617,27.31,53.03,1.248,194.8,1016.741,-
01/09/2023 18:00,35101,152.6,159.4,120.9922,27.46,52.49,1.34,148.1,1016.909,-
01/09/2023 18:10,35102,118.9,149.2,95.34779,28.1,52.3,0.267,255.9,1016.828,-
01/09/2023 18:20,35103,80.4,92.7,69.53442,27.71,52.33,0.566,146,1016.803,-
01/09/2023 18:30,35104,43.57,7.641,42.98595,27.19,54.2,1.534,151.2,1016.914,-
01/09/2023 18:40,35105,18.78,0.029,18.77897,26.77,54.73,1.52,153.5,1017.109,-
01/09/2023 18:50,35106,4.609,0,4.609,26.35,53.25,1.848,172.7,1017.178,-
01/09/2023 19:00,35107,0.086,0.025,0.08714759,26.22,53.76,1.55,166.8,1017.31,-
01/09/2023 19:10,35108,0,0.009,0.000777861,26.09,54.09,0.449,165.8,1017.436,-
01/09/2023 19:20,35109,0,0.067,0.008488781,26,56.23,0,165.5,1017.567,-
01/09/2023 19:30,35110,0,0.016,0.002666155,25.74,59.38,0.29,146.8,1017.826,-
01/09/2023 19:40,35111,0,0.033,0.006803357,25.64,61.3,0.249,157.5,1017.946,-
01/09/2023 19:50,35112,0,0.072,0.01765483,25.54,62.2,0.399,208.3,1018.091,-
01/09/2023 20:00,35113,0,0.043,0.01219872,25.46,66.07,0.073,175.8,1018.234,-
01/09/2023 20:10,35114,0,0.002,0.00064309,25.32,66.05,0.079,275.5,1018.354,-
01/09/2023 20:20,35115,0,0.064,0.02295646,25.01,71.07,0.489,61.75,1018.444,-
01/09/2023 20:30,35116,0,0.094,0.03713659,24.67,75.64,0.47,336.4,1018.787,-
01/09/2023 20:40,35117,0,0.071,0.03057273,24.08,71.46,1.194,336.1,1019.089,-
01/09/2023 20:50,35118,0,0.1,0.04652224,24.54,75.27,0.431,343.7,1019.349,-
01/09/2023 21:00,35119,0,0.422,0.2105213,24.61,74.6,0,140.8,1019.562,-
01/09/2023 21:10,35120,0,0.025,0.0132867,24.32,77.32,0.242,324.5,1019.678,-
01/09/2023 21:20,35121,0,0.264,0.1486232,24.16,79.36,0.351,0.5,1019.818,-
01/09/2023 21:30,35122,0,0.005,0.002966511,23.72,81.8,1.565,344,1019.951,-
01/09/2023 21:40,35123,0,0.142,0.08838317,23.49,79.16,1.791,341.3,1020.097,-
01/09/2023 21:50,35124,0,0.084,0.0546214,23.67,79.64,1.406,350.1,1020.249,-
01/09/2023 22:00,35125,0,0.267,0.1806958,23.62,80.5,1.435,331.2,1020.387,-
01/09/2023 22:10,35126,0,0.129,0.0905441,23.53,73.36,1.439,329.1,1020.491,-
01/09/2023 22:20,35127,0,0.07,0.05079153,23.46,73.64,1.79,10.53,1020.52,-
01/09/2023 22:30,35128,0,0.509,0.3806412,23.15,72.29,2.607,314.3,1020.499,-
01/09/2023 22:40,35129,0,0.105,0.08069615,22.88,71.15,2.08,23.17,1020.524,-
01/09/2023 22:50,35130,0,0.058,0.04568621,22.99,71.48,1.626,351.5,1020.532,-
01/09/2023 23:00,35131,0,0.22,0.1771574,22.73,73.14,0.684,79.56,1020.571,-
01/09/2023 23:10,35132,0,0.187,0.1535651,22.71,73.05,0.031,205.8,1020.632,-
01/09/2023 23:20,35133,0,0.104,0.08689117,22.68,72.95,0,1.549,1020.513,-
01/09/2023 23:30,35134,0,0.08,0.06784786,22.82,72.65,0.436,63.78,1020.425,-
01/09/2023 23:40,35135,0,0.163,0.1400167,22.78,73.18,0.604,329.3,1020.403,-
01/09/2023 23:50,35136,0,0.021,0.01823161,22.65,73.92,0.574,154.8,1020.491,-
02/09/2023 00:00,35137,0,0.615,0.5401259,22.48,74.9,0.776,77.7,1020.581,-
02/09/2023 00:10,35138,0,0.55,0.4861942,22.28,74.98,1.441,16.5,1020.593,-
02/09/2023 00:20,35139,0,0.025,0.02219887,22.22,76.61,0.786,351.5,1020.727,-
