TOA5,,23644,CR1000.Std.16,CPU:ESTACION_CIE_ver36.CR1,24662,General,,,,
TIMESTAMP,RECORD,I_dir_Avg,I_glo_Avg,I_dif_Avg,I_uv_Avg,AirTC_Avg,RH,WS_ms_Avg,CS106_PB_Avg,
TS,,W/m2,,,,Deg C,%,meters/second,mbar,
,,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg,
24/08/2011 03:40,33662,0.516,0,0.042,0,18.68,90.6,2.08,876.6176,
24/08/2011 03:50,33663,0.419,0,0,0,18.64,91.3,1.293,876.6013,
24/08/2011 04:00,33664,0.54,0,0.027,0,18.71,91.4,0.522,876.4047,
24/08/2011 04:10,33665,0.621,0,0,0,18.66,91.7,1.307,876.2819,
24/08/2011 04:20,33666,0.402,0,0,0,18.67,92,0.102,876.3148,
24/08/2011 04:30,33667,0.401,0,0,0,18.69,92.1,0,876.2907,
24/08/2011 04:40,33668,0.562,0,0.181,0,18.73,92.6,0.79,876.3226,
24/08/2011 04:50,33669,0.401,0,0.231,0,18.64,93.9,0.534,876.2829,
24/08/2011 05:00,33670,0.401,0,0.014,0,18.66,93.9,0.201,876.3394,
24/08/2011 05:10,33671,0.401,0,0,0,18.6,94.6,0.016,876.2904,
24/08/2011 05:20,33672,0.401,0,0,0,18.57,94.7,0.005,876.3312,
24/08/2011 05:30,33673,0.401,0,0.002,0,18.65,94.7,0,876.3802,
24/08/2011 05:40,33674,0.402,0,0.014,0,18.75,94.3,0,876.462,
24/08/2011 05:50,33675,0.514,0,0.076,0,18.91,93.4,0,876.5775,
24/08/2011 06:00,33676,0.778,0,0.009,0,18.66,92.9,0,876.6096,
24/08/2011 06:10,33677,0.406,0,0,0,18.57,91.8,0.127,876.7898,
24/08/2011 06:20,33678,0.401,0,0.005,0,18.36,91.6,1.75,876.8143,
24/08/2011 06:30,33679,0.401,0,0.013,0,18.19,89.8,0.503,876.8881,
24/08/2011 06:40,33680,0.443,0,0.142,0,18.29,88.4,0,876.9372,
24/08/2011 06:50,33681,0.524,0,0.074,0,18.45,88.5,0,877.019,
24/08/2011 07:00,33682,0.55,0,0.255,0,18.44,89.4,0,877.2478,
24/08/2011 07:10,33683,0.41,0.158,0.336,0.011,18.44,89,0,877.3386,
24/08/2011 07:20,33684,0.802,0.771,0.735,0.042,18.31,89.7,0,877.3542,
24/08/2011 07:30,33685,1.099,3.969,3.957,0.216,18.2,87.7,0,877.3052,
24/08/2011 07:40,33686,1.252,14.37,12.53,0.612,18.33,84.1,0,877.3871,
24/08/2011 07:50,33687,1.641,20.29,17.93,1.022,18.59,84.6,0,877.4528,
24/08/2011 08:00,33688,1.427,31.48,27.88,1.529,18.77,87.8,0,877.5344,
24/08/2011 08:10,33689,1.422,51.62,45.49,2.536,18.71,89.5,0,877.428,
24/08/2011 08:20,33690,1.495,64,56.16,3.192,18.73,89.1,0,877.3951,
24/08/2011 08:30,33691,1.957,78.53,68.69,4.206,19,87.5,0,877.4608,
24/08/2011 08:40,33692,2.167,90.7,79.05,5.333,19.02,84.2,0,877.5259,
24/08/2011 08:50,33693,3.646,121.9,105.8,7.118,19.37,83.9,0,877.3464,
24/08/2011 09:00,33694,9.85,193.1,154.8,10.3,19.68,79.42,0,877.4442,
24/08/2011 09:10,33695,8.65,217.1,179.3,12.65,20.22,79.01,0,877.45,
24/08/2011 09:20,33696,77.76,366.1,136.6,17.5,21.51,71.47,0,877.2296,
24/08/2011 09:30,33697,135.1,475.3,120.3,20.84,22.32,73.41,0,877.2948,
24/08/2011 09:40,33698,162.5,511.8,130.3,22.86,22.48,71.9,0.412,877.1353,
24/08/2011 09:50,33699,198.9,575.9,144.8,25.67,22.42,67.16,0.433,876.8528,
24/08/2011 10:00,33700,90.9,343.2,153.9,20.15,22.62,77.11,1.038,876.7932,
24/08/2011 10:10,33701,181.5,577.7,219.8,27.29,21.14,79.05,2.293,876.7518,
24/08/2011 10:20,33702,293.7,792.9,264.4,34.36,21.76,73.5,1.443,876.7264,
24/08/2011 10:30,33703,179.1,655.8,309.1,30.97,21.81,76.8,2.393,876.6697,
24/08/2011 10:40,33704,340.3,856,283,38.62,22.34,72,1.958,876.4648,
24/08/2011 10:50,33705,409.7,883,243.4,41.56,22.17,72.4,2.598,876.5391,
24/08/2011 11:00,33706,442.5,941,266,44.46,22.15,73.94,2.86,876.5629,
24/08/2011 11:10,33707,470.3,912,217,44.46,22.17,73.53,2.849,876.5797,
24/08/2011 11:20,33708,84.1,465.4,275.9,29.91,22.14,72.85,1.715,876.5632,
24/08/2011 11:30,33709,328.9,852,341.5,44.12,22.93,69.81,1.606,876.5382,
24/08/2011 11:40,33710,204.9,701.9,369.4,38.11,23.14,70.53,1.529,876.309,
24/08/2011 11:50,33711,334.9,902,372.3,46.19,23.51,68.35,1.464,876.2929,
24/08/2011 12:00,33712,559.5,1084,324.5,54.31,23.79,66.1,1.857,876.2115,
24/08/2011 12:10,33713,36.52,455.6,332.2,29.41,22.76,71.18,1.554,876.3262,
24/08/2011 12:20,33714,242.7,695.6,331.1,40.08,23.32,68.96,1.171,876.0556,
24/08/2011 12:30,33715,415.7,957,342,49.99,23.9,67.5,1.685,875.8995,
24/08/2011 12:40,33716,666.2,1142,274.5,57.86,24.14,64.53,1.569,875.59,
24/08/2011 12:50,33717,674.2,1134,284.5,58.73,24.14,67.87,3.068,875.605,
24/08/2011 13:00,33718,528.5,1002,292.3,53.61,24.39,66.85,2.982,875.3684,
24/08/2011 13:10,33719,317.1,774,319.8,45.09,23.48,65.79,2.563,875.377,
24/08/2011 13:20,33720,591.2,1037,268.2,55.47,24.77,62.38,2.088,875.1806,
24/08/2011 13:30,33721,483.4,932,287.5,51.27,24.89,62.35,2.268,875.098,
24/08/2011 13:40,33722,296.1,775.4,337.1,44.8,24.79,63.3,2.54,874.9349,
24/08/2011 13:50,33723,710.1,1232,324.7,61.18,25.11,62.14,2.384,874.8691,
24/08/2011 14:00,33724,251.5,681.8,320.3,38.07,24.56,64.56,3.284,874.7883,
24/08/2011 14:10,33725,17.67,417.9,322.1,29.79,24.28,64.19,2.725,874.697,
24/08/2011 14:20,33726,668.6,1103,270.7,57.79,24.52,61.43,2.871,874.3625,
24/08/2011 14:30,33727,674.2,1125,280,57.61,24.89,60.54,3.186,874.4354,
24/08/2011 14:40,33728,244.3,707.2,318.7,41.45,25.33,59.42,3.4,874.2804,
24/08/2011 14:50,33729,611.6,1077,295.8,54.54,25.43,58.22,2.607,874.3054,
24/08/2011 15:00,33730,633,1040,235.2,53.31,25.38,57.64,3.524,874.0593,
24/08/2011 15:10,33731,623.5,995,200.6,51.75,25.35,58.77,3.856,873.8788,
24/08/2011 15:20,33732,604.4,977,204,50.41,25.88,55.43,2.64,873.7701,
24/08/2011 15:30,33733,591.1,945,187,48.91,26.2,52.36,2.94,873.6588,
24/08/2011 15:40,33734,565.1,913,174.8,47.52,25.82,52.91,3.267,873.5931,
24/08/2011 15:50,33735,543.1,891,172.2,46.09,26.12,53.18,2.453,873.2779,
24/08/2011 16:00,33736,510,866,174.7,44.4,26.05,53.14,2.464,873.0692,
24/08/2011 16:10,33737,463.2,836,183.4,41.49,26.46,49.57,1.787,873.0119,
24/08/2011 16:20,33738,427.6,806,186.2,39.54,26.95,52.84,2.535,872.9597,
24/08/2011 16:30,33739,393,761.2,168.1,37.53,26.31,52.94,2.456,872.5956,
24/08/2011 16:40,33740,347.9,734.1,178.4,35.89,26.43,51.23,2.001,872.5714,
24/08/2011 16:50,33741,286.4,680.5,190.1,32.98,27.39,50.83,1.327,872.6475,
24/08/2011 17:00,33742,258.4,664.3,184.9,31.07,27.22,51.27,1.72,872.5453,
24/08/2011 17:10,33743,225.2,648,183.8,29.44,26.6,49.09,1.414,872.2122,
24/08/2011 17:20,33744,168.7,589.3,192.3,25.9,26.72,50.86,2.163,872.1544,
24/08/2011 17:30,33745,77.09,364.6,150.2,18.03,26.71,52.74,1.667,871.9564,
24/08/2011 17:40,33746,5.033,138.6,105.4,10.98,25.94,54.71,2.048,871.834,
24/08/2011 17:50,33747,0.122,104.2,86.6,9.14,25.75,55.6,1.904,871.5738,
24/08/2011 18:00,33748,0,93.4,77.92,8.38,25.48,58.74,2.254,871.6606,
24/08/2011 18:10,33749,0.003,87.8,74.16,7.967,25.46,59.18,1.977,871.5222,
24/08/2011 18:20,33750,2.745,104.1,82.5,8.32,25.32,56.18,2.12,871.4666,
24/08/2011 18:30,33751,0.804,113.3,96.3,8.31,25.38,57.03,1.5,871.6947,
24/08/2011 18:40,33752,3.028,119.9,97.6,7.508,25.43,54.78,1.223,871.581,
24/08/2011 18:50,33753,1.946,84.3,71,5.655,25.26,57.41,1.381,871.8839,
24/08/2011 19:00,33754,0.028,52.56,47.07,3.884,25.15,57.37,0.262,872.0307,
24/08/2011 19:10,33755,0,32.35,28.12,3.042,25.05,59.59,0,871.8424,
24/08/2011 19:20,33756,0,28.99,25.41,2.527,24.75,58.8,0,872.022,
24/08/2011 19:30,33757,0,24.7,21.49,1.927,24.91,61.67,0,871.9821,
24/08/2011 19:40,33758,0,19.23,16.74,1.22,24.6,65.28,0,872.2186,
24/08/2011 19:50,33759,0,9.23,8.04,0.573,24.63,64.6,0,872.2026,
24/08/2011 20:00,33760,0,1.747,1.565,0.168,23.91,74.59,0.334,872.5709,
24/08/2011 20:10,33761,0,0.11,0.062,0.031,23.11,74.28,1.669,872.5055,
24/08/2011 20:20,33762,0,0,0,0.013,23.16,66.47,0.741,872.447,
24/08/2011 20:30,33763,0,0,0,0.003,23.6,74.62,1.194,872.4151,
24/08/2011 20:40,33764,0,0,0,0,22.91,74.96,1.481,872.6202,
24/08/2011 20:50,33765,0,0,0,0.001,23.02,76.19,1.425,872.6117,
24/08/2011 21:00,33766,0.09,0,0,0,22.98,72.03,1.138,872.8407,
24/08/2011 21:10,33767,0.349,0,0,0,23.31,75.68,1.29,873.0292,
24/08/2011 21:20,33768,0.066,0,0,0,22.99,74.69,1.231,873.2092,
24/08/2011 21:30,33769,0.383,0,0,0.001,23.41,70.73,0.386,873.3392,
24/08/2011 21:40,33770,0.221,0,0,0.001,23.71,75.03,0.391,873.4133,
24/08/2011 21:50,33771,0,0,0,0,22.8,78.61,1.656,873.4296,
24/08/2011 22:00,33772,0,0,0,0,22.58,79.02,2.113,873.5774,
24/08/2011 22:10,33773,0,0,0.046,0,22.58,76.46,1.448,873.8389,
24/08/2011 22:20,33774,0,0,0.118,0,22.53,75.27,1.322,873.8713,
24/08/2011 22:30,33775,0.205,0,0.187,0,22.39,76.02,0.839,874.0143,
24/08/2011 22:40,33776,0.401,0,0.186,0.001,22.34,78.71,0.022,873.9903,
24/08/2011 22:50,33777,0.401,0,0.127,0,21.98,83,0.356,873.9211,
24/08/2011 23:00,33778,0.288,0,0.001,0,21.51,78.52,0,874.2964,
24/08/2011 23:10,33779,0.336,0,0,0,21.46,78.96,1.984,874.5558,
24/08/2011 23:20,33780,0,0.001,0.053,0,21.07,82,3.283,874.5753,
24/08/2011 23:30,33781,0.052,0.004,0.208,0,20.43,87.5,2.401,875.0618,
24/08/2011 23:40,33782,0.282,0.001,0.12,0,20.36,83.1,1.036,875.2131,
24/08/2011 23:50,33783,0.312,0.002,0.087,0,20.78,82.9,0.152,875.5076,
25/08/2011 00:00,33784,0.401,0,0.121,0,20.42,84.4,0.949,875.5485,
25/08/2011 00:10,33785,0.751,0.001,0.266,0,20.57,85.3,0.444,875.543,
25/08/2011 00:20,33786,0.812,0.007,0.243,0,20.56,86.9,0.011,875.6054,
25/08/2011 00:30,33787,0.943,0,0.17,0,20.66,87.5,0,875.7975,
25/08/2011 00:40,33788,0.665,0,0.034,0,20.71,88.1,0,875.8498,
25/08/2011 00:50,33789,0.663,0.001,0.063,0,20.7,87.3,0.301,875.7488,
25/08/2011 01:00,33790,1.022,0,0.057,0,20.38,86.1,1.711,875.8212,
25/08/2011 01:10,33791,0.867,0,0.008,0,20.38,85.6,0.051,875.8981,
25/08/2011 01:20,33792,0.997,0,0,0,19.91,86.3,0.162,875.8182,
25/08/2011 01:30,33793,1.034,0,0.005,0,19.9,89.3,1.249,875.7133,
25/08/2011 01:40,33794,0.886,0,0,0,19.92,90.1,0.453,875.6406,
25/08/2011 01:50,33795,0.819,0,0,0,19.77,90.5,0.212,875.6918,
25/08/2011 02:00,33796,0.598,0,0,0,19.74,90.7,0.041,875.5125,
25/08/2011 02:10,33797,0.834,0,0,0,19.75,91.1,0.605,875.3476,
25/08/2011 02:20,33798,0.697,0,0,0,19.75,91.3,0.153,875.3882,
25/08/2011 02:30,33799,0.502,0,0,0,19.66,92.1,0.188,875.182,
25/08/2011 02:40,33800,0.682,0,0.018,0,19.56,92.3,0,875.0287,
25/08/2011 02:50,33801,0.485,0,0.019,0,19.22,93.2,0.442,874.751,
25/08/2011 03:00,33802,0.401,0,0,0,19.15,94.1,0,874.7076,
25/08/2011 03:10,33803,0.409,0,0.003,0,19.24,93.7,0,874.7522,
25/08/2011 03:20,33804,0.404,0,0.001,0,19.28,93.9,0,874.7762,
25/08/2011 03:30,33805,0.605,0,0.02,0,19.2,93.4,0.01,874.6854,
25/08/2011 03:40,33806,0.675,0,0.01,0,19.15,93.5,0,874.5389,
25/08/2011 03:50,33807,0.802,0,0.054,0,19.24,93.6,0,874.2357,
25/08/2011 04:00,33808,0.816,0,0.046,0,19.4,93.8,0.464,873.9993,
25/08/2011 04:10,33809,1.158,0,0.154,0,19.45,94,0.199,874.2034,
25/08/2011 04:20,33810,1.006,0,0.236,0,19.65,93.4,0,874.0396,
25/08/2011 04:30,33811,0.89,0,0.107,0,19.78,93,0,874.1135,
25/08/2011 04:40,33812,0.904,0,0.042,0,19.72,93.1,0,874.121,
25/08/2011 04:50,33813,0.827,0,0.033,0,19.68,93.2,0,873.9987,
25/08/2011 05:00,33814,0.667,0,0.107,0,19.69,93.2,0,874.0486,
25/08/2011 05:10,33815,0.401,0,0,0,19.62,93.7,0,874.1199,
25/08/2011 05:20,33816,0.401,0,0,0,19.3,94.8,0.396,874.1203,
25/08/2011 05:30,33817,0.401,0,0,0,18.98,95.4,1.08,874.3423,
25/08/2011 05:40,33818,0.401,0,0,0,18.82,95.5,0.773,874.3098,
25/08/2011 05:50,33819,0.401,0,0,0,18.98,95.5,0.77,874.3096,
25/08/2011 06:00,33820,0.401,0,0.03,0,18.96,95.4,0.217,874.2939,
25/08/2011 06:10,33821,0.05,0,0.035,0,18.81,96,0.644,874.3918,
25/08/2011 06:20,33822,0.247,0,0.123,0,18.81,96.1,0,874.4901,
25/08/2011 06:30,33823,0.401,0,0.062,0,18.66,96.1,0,874.6036,
25/08/2011 06:40,33824,0.401,0,0.044,0,18.88,95.8,0.066,874.6135,
25/08/2011 06:50,33825,0.405,0,0.004,0,18.62,95.4,1.447,874.7762,
25/08/2011 07:00,33826,0.403,0,0,0,18.41,94.8,1.714,874.7435,
25/08/2011 07:10,33827,0.401,0.15,0.233,0.014,18.45,94.3,0.196,874.7354,
25/08/2011 07:20,33828,0.401,2.073,2.007,0.086,18.62,93.8,0.027,874.8748,
25/08/2011 07:30,33829,0.401,6.773,6.036,0.379,18.65,93.6,0.027,874.817,
25/08/2011 07:40,33830,0.402,15.26,13.49,0.864,18.69,93.7,0,874.9075,
25/08/2011 07:50,33831,1.951,44.48,37.43,1.692,18.83,93.1,0,874.9151,
25/08/2011 08:00,33832,2.261,60.42,53.8,2.724,19.02,92.8,0.003,874.9568,
25/08/2011 08:10,33833,2.098,71.13,64.79,3.704,19.24,92.8,0.054,875.014,
25/08/2011 08:20,33834,1.958,73.91,68.31,4.448,19.28,91.8,0.498,875.1116,
25/08/2011 08:30,33835,1.248,90.4,82.8,5.442,18.93,92.9,0,875.1855,
25/08/2011 08:40,33836,2.739,115.5,102.8,6.845,19.24,92.3,0,875.2839,
25/08/2011 08:50,33837,8.51,177.6,128.3,9.42,19.86,87.9,0,875.3085,
25/08/2011 09:00,33838,13.27,277.1,155.3,12.11,20.32,81.9,0,875.4476,
25/08/2011 09:10,33839,26.26,414.5,228.8,14.68,21.78,76.11,0,875.5274,
25/08/2011 09:20,33840,34.44,479.9,249.8,17.78,22.79,74.57,0,875.5383,
25/08/2011 09:30,33841,38.79,385,206.1,17.96,22.92,74.53,0.387,875.5361,
25/08/2011 09:40,33842,45.9,449.2,180.9,21,22.13,72.47,0.805,875.827,
25/08/2011 09:50,33843,44.47,385.3,202.6,20.69,22.79,71.25,0.526,875.7724,
25/08/2011 10:00,33844,25.26,317.9,224.5,18.34,21.92,78.17,1.768,875.7778,
25/08/2011 10:10,33845,47.61,446.2,234.5,23.03,21.5,78.03,1.991,875.8019,
25/08/2011 10:20,33846,109.1,692.4,269.9,31.19,22.23,72.44,1.373,875.8194,
25/08/2011 10:30,33847,84.9,641.6,338.2,31.45,22.9,72.17,1.547,876.0229,
25/08/2011 10:40,33848,71.35,560.7,310.7,29.94,22.69,71.72,1.483,876.0236,
25/08/2011 10:50,33849,47.81,430.1,266.3,26.33,22.32,76.94,2.351,876.0309,
25/08/2011 11:00,33850,153.5,643.4,240.3,34.52,22.09,74.52,2.205,876.0402,
25/08/2011 11:10,33851,352,826,241.9,41.04,22.64,73.05,1.651,876.2026,
25/08/2011 11:20,33852,709.7,873,238.5,43.61,23.09,70.87,2.106,876.1464,
25/08/2011 11:30,33853,740.1,877,215,44.91,23.53,67.91,1.806,876.285,
25/08/2011 11:40,33854,753.2,917,227.4,46.75,23.89,68.31,1.559,876.0309,
25/08/2011 11:50,33855,645.3,876,253.4,45.98,23.86,72.17,2.264,876.1948,
25/08/2011 12:00,33856,501.2,809,288,43.83,23.9,67.12,1.509,876.1222,
25/08/2011 12:10,33857,337,723.7,335.8,39.29,23.7,67.97,2.608,875.9734,
25/08/2011 12:20,33858,290.2,707.1,351.2,39.85,23.58,68.01,2.934,875.9899,
25/08/2011 12:30,33859,402.9,790.6,338.7,43.25,23.79,65.38,2.772,875.6802,
25/08/2011 12:40,33860,527.3,877,301.7,47.49,23.99,64.16,2.467,875.7773,
25/08/2011 12:50,33861,753.8,1086,307.3,54.69,24.46,64.12,2.951,875.8326,
25/08/2011 13:00,33862,773.7,1098,291.7,55.61,24.58,60.81,2.699,875.6703,
25/08/2011 13:10,33863,503.8,875,310.2,48.45,24.93,64.5,2.479,875.3763,
25/08/2011 13:20,33864,787,1123,299.5,56.64,24.61,61.05,2.678,875.4494,
25/08/2011 13:30,33865,783.9,1172,336.4,57.64,24.96,61.09,2.798,875.3199,
25/08/2011 13:40,33866,540.7,898,301.9,48.14,25.27,61.39,2.224,875.1768,
25/08/2011 13:50,33867,81.3,505.2,351,35.19,24.83,58.33,2.439,875.0565,
25/08/2011 14:00,33868,84.1,442.4,306.5,31.97,24.74,61.5,3.103,874.608,
25/08/2011 14:10,33869,682.3,1033,288.4,53.76,25.27,58.7,2.528,874.5576,
25/08/2011 14:20,33870,403.1,730.5,282,43.72,25.11,58.8,3.01,874.3214,
25/08/2011 14:30,33871,785.6,1104,297.1,54.62,25.93,53.66,1.17,874.2869,
25/08/2011 14:40,33872,477.9,858,327.4,44.25,25.89,56.01,2.675,874.1964,
25/08/2011 14:50,33873,714.7,1023,307.8,52.02,25.93,58.91,2.35,873.9766,
25/08/2011 15:00,33874,833,1063,243.9,53.57,25.63,58.87,2.76,873.6827,
25/08/2011 15:10,33875,108.5,395.3,229.3,29.26,25.97,58.26,2.249,873.5499,
25/08/2011 15:20,33876,811,1017,244.8,49.88,26.17,55.36,2.056,873.1711,
25/08/2011 15:30,33877,811,983,222.5,47.69,26.4,56.21,2.362,873.1425,
25/08/2011 15:40,33878,189.4,424,213.7,28.74,27.14,54.4,0.726,872.9329,
25/08/2011 15:50,33879,106.3,337.7,210.3,26.19,26.96,55.56,1.241,872.9305,
25/08/2011 16:00,33880,665,802,218.4,40.92,26.44,54.23,2.216,872.6055,
25/08/2011 16:10,33881,780.7,877,213.6,42.28,27.09,52.02,2.327,872.5358,
25/08/2011 16:20,33882,753,835,218.1,39.77,27.79,53.62,1.932,872.491,
25/08/2011 16:30,33883,657.5,726.8,197.6,35.12,27.3,53.69,2.784,872.2902,
25/08/2011 16:40,33884,689.4,714.9,192.2,33.68,26.84,55.73,2.977,872.1614,
25/08/2011 16:50,33885,712.4,753.9,217.6,33.84,27.22,53.08,2.017,871.9644,
25/08/2011 17:00,33886,719.7,691,186.5,31.56,27.19,51.85,2.206,871.6165,
25/08/2011 17:10,33887,697.3,638.6,171.6,28.63,27.25,50.42,2.261,871.6672,
25/08/2011 17:20,33888,615.8,566.4,171.5,25.03,27.83,49.94,1.597,871.5951,
25/08/2011 17:30,33889,518.8,475.3,158.8,21.45,28.18,48.92,0.581,871.3314,
25/08/2011 17:40,33890,590.5,499.8,161.8,21.47,27.95,49.83,1.517,871.3887,
25/08/2011 17:50,33891,593.4,453.6,143.9,19.42,27.27,52.15,2.885,871.2324,
25/08/2011 18:00,33892,523.2,385.9,131.5,16.62,27.69,48.44,1.955,871.2479,
25/08/2011 18:10,33893,493,344.4,123.7,14.79,27.41,51.06,2.284,871.1653,
25/08/2011 18:20,33894,448.3,299.2,116.1,12.84,27.63,52.6,2.218,871.249,
25/08/2011 18:30,33895,406.1,255.3,106,10.96,27,52.8,2.538,871.2241,
25/08/2011 18:40,33896,391.2,220.8,93.3,9.3,26.65,53.08,2.503,871.012,
25/08/2011 18:50,33897,356.6,179.8,79.63,7.706,26.52,49.87,2.629,870.9567,
25/08/2011 19:00,33898,313.3,143.8,70.32,6.279,26.64,48.3,1.705,870.9069,
25/08/2011 19:10,33899,262,110.1,60,4.93,26.52,50.21,1.475,871.1224,
25/08/2011 19:20,33900,175.4,73.44,47.07,3.676,26.49,51.88,1.123,871.171,
25/08/2011 19:30,33901,94.2,45.18,33.61,2.545,25.94,55.39,1.419,871.2378,
25/08/2011 19:40,33902,1.086,20.82,17.85,1.575,25.62,55.16,1.296,871.3922,
25/08/2011 19:50,33903,0,9.29,7.992,0.782,25.57,55.7,1.148,871.4741,
25/08/2011 20:00,33904,0,3.4,2.892,0.271,25.54,56.18,0.142,871.6875,
25/08/2011 20:10,33905,0,0.441,0.34,0.054,25.46,63.13,0,871.7697,
25/08/2011 20:20,33906,0,0,0,0.018,24.96,64.91,0,871.9486,
25/08/2011 20:30,33907,0,0,0,0.006,24.4,68.35,0.745,872.0959,
25/08/2011 20:40,33908,0,0,0,0.003,24,66.68,1.205,872.0797,
25/08/2011 20:50,33909,0,0,0,0.003,23.8,72,1.238,872.0066,
25/08/2011 21:00,33910,0,0,0,0.002,23.27,73.19,1.935,872.1856,
25/08/2011 21:10,33911,0,0,0,0.003,23.11,75.06,1.901,872.3994,
25/08/2011 21:20,33912,0,0,0,0.002,22.92,78.27,1.83,872.6031,
25/08/2011 21:30,33913,0,0,0,0.001,23.18,73.87,0.346,872.7673,
25/08/2011 21:40,33914,0,0,0,0.001,22.95,79.02,1.269,872.8582,
25/08/2011 21:50,33915,0,0,0,0.001,22.45,80,1.594,873.1668,
25/08/2011 22:00,33916,0.164,0,0,0.002,22.51,72.13,2.736,873.1685,
25/08/2011 22:10,33917,0.317,0,0,0.001,22.88,76.19,2.99,873.2903,
25/08/2011 22:20,33918,0,0,0,0.001,22.48,75.13,2.749,873.2422,
25/08/2011 22:30,33919,0,0,0,0.001,22.65,73.36,1.501,873.5523,
25/08/2011 22:40,33920,0.33,0,0,0.001,22.75,73.73,2.06,873.6454,
25/08/2011 22:50,33921,0.006,0,0,0.004,22.48,73.53,1.321,873.8317,
25/08/2011 23:00,33922,0.027,0,0.038,0.003,22.55,75.64,0.996,874.3065,
25/08/2011 23:10,33923,0.401,0,0.342,0.001,22.62,74.45,2.391,874.8885,
25/08/2011 23:20,33924,0.252,0,0.178,0.001,22.52,81.1,3.118,875.1092,
25/08/2011 23:30,33925,0,0.217,0.154,0,19.77,74.48,5.082,875.5095,
25/08/2011 23:40,33926,0.059,0.175,0.218,0,19.41,80.2,1.455,875.4042,
25/08/2011 23:50,33927,1.124,0.205,0.342,0,19.44,85.9,2.701,875.6344,
26/08/2011 00:00,33928,0.306,0.109,0.168,0.003,19,87,4.254,875.8504,
26/08/2011 00:10,33929,0.001,0.006,0.03,0,18.64,85.4,4.616,875.6451,
26/08/2011 00:20,33930,0,0.139,0.04,0,18.36,82.8,4.66,875.5609,
26/08/2011 00:30,33931,0,0.244,0.1,0,18.33,82.4,4.087,875.5865,
26/08/2011 00:40,33932,0.06,0.254,0.268,0,18.57,81.3,3.348,875.488,
26/08/2011 00:50,33933,0.312,0.114,0.296,0,18.63,85.3,0.89,875.4147,
26/08/2011 01:00,33934,0.737,0.034,0.169,0,18.57,85.6,2.525,875.4147,
26/08/2011 01:10,33935,0.401,0,0.003,0,18.47,87.6,2.005,875.431,
26/08/2011 01:20,33936,0.401,0,0,0,18.19,90.7,1.415,875.3983,
26/08/2011 01:30,33937,0.401,0,0.001,0,18.28,91,0,875.2099,
26/08/2011 01:40,33938,0.401,0,0.026,0,18.3,91.2,0.142,875.2346,
26/08/2011 01:50,33939,0.402,0,0.163,0,18.31,91.3,0.167,875.2674,
26/08/2011 02:00,33940,0.401,0,0.095,0,18.37,91.8,0,875.1525,
26/08/2011 02:10,33941,0.404,0,0.069,0,18.47,92.1,0,875.0706,
26/08/2011 02:20,33942,0.487,0,0.284,0,18.51,91.8,0,874.9476,
26/08/2011 02:30,33943,0.431,0,0.038,0,18.5,91.5,0,874.8666,
26/08/2011 02:40,33944,0.41,0,0.073,0,18.55,91.3,0,874.8749,
26/08/2011 02:50,33945,0.401,0,0,0,18.53,91,0,874.9729,
26/08/2011 03:00,33946,0.526,0,0.005,0,18.74,90.5,0,875.0382,
26/08/2011 03:10,33947,0.753,0,0.003,0,18.71,90,0,875.1119,
26/08/2011 03:20,33948,0.821,0,0.139,0,18.73,89.5,0.046,874.9885,
26/08/2011 03:30,33949,0.908,0,0.138,0,18.77,88.4,0.003,874.85,
26/08/2011 03:40,33950,1.2,0,0.282,0,18.88,89.6,0.18,874.8254,
26/08/2011 03:50,33951,0.847,0,0.132,0,18.71,91.4,0.46,874.7186,
26/08/2011 04:00,33952,0.473,0,0.105,0,18.64,92.7,0.13,874.481,
26/08/2011 04:10,33953,0.401,0,0.022,0,18.45,94.3,0.894,874.5723,
26/08/2011 04:20,33954,0.401,0,0.096,0,18.59,94.6,0.019,874.695,
26/08/2011 04:30,33955,0.401,0,0,0,18.58,94.8,0,874.6857,
26/08/2011 04:40,33956,0.401,0,0.04,0,18.57,94.6,0,874.7438,
26/08/2011 04:50,33957,0.401,0,0,0,18.54,94.2,0,874.7932,
26/08/2011 05:00,33958,0.48,0,0.011,0,18.67,93.8,0,874.7356,
26/08/2011 05:10,33959,0.821,0,0.051,0,18.7,92.3,0.397,874.9565,
26/08/2011 05:20,33960,0.726,0,0.006,0,18.57,92.9,1.155,875.0137,
26/08/2011 05:30,33961,0.401,0,0,0,18.55,92.8,0.014,875.1528,
26/08/2011 05:40,33962,0.403,0,0,0,18.62,92.4,0,875.0467,
26/08/2011 05:50,33963,0.401,0,0,0,18.55,92.4,0,875.3494,
26/08/2011 06:00,33964,0.401,0,0.007,0,18.62,92.5,0,875.4148,
26/08/2011 06:10,33965,0.401,0,0.001,0,18.53,93,0,875.3983,
26/08/2011 06:20,33966,0.401,0,0,0,18.52,93.4,0.068,875.4226,
26/08/2011 06:30,33967,0.401,0,0,0,18.41,94.1,0,875.4068,
26/08/2011 06:40,33968,0.401,0,0.001,0,18.53,94.2,0,875.5376,
26/08/2011 06:50,33969,0.401,0,0.069,0,18.61,94.1,0,875.685,
26/08/2011 07:00,33970,0.401,0,0.013,0,18.58,94.5,0,875.6191,
