TOA5,ESOLMET-CR1000,23644,CR1000.Std.16,CPU:2021-05-21-ESOLMET-CR1000.CR1,25840,,,,
TIMESTAMP,RECORD,I_glo_Avg,I_dir_Avg,I_dif_Avg,AirTC_Avg,RH_Avg,WS_ms_Avg,CS106_PB_Avg,Rain_mm_Tot
TS,RN,W/m2,W/m2,W/m2,°C,%,m/s,mbar,mm
,,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Tot
,,,,,,,,,
03/01/2021 08:30,340,236.1,659.1,39.15,17.61,38.62,0.041,880.9075,-
03/01/2021 08:40,341,268,696.5,41.19,19.45,34.35,0,881.1248,-
03/01/2021 08:50,342,288.8,726.3,43.45,19.93,33.88,0,881.101,-
03/01/2021 09:00,343,300.1,751.4,45.82,20.38,32.42,0.065,880.732,-
03/01/2021 09:10,344,310.2,774.5,48.05,20.96,31.62,0.861,880.812,-
03/01/2021 09:20,345,319.6,789.1,50.95,21.23,31.39,1.492,881.3187,-
03/01/2021 09:30,346,326.8,805,53.15,21.23,31.68,1.607,881.4484,-
03/01/2021 09:40,347,328.2,820,54.36,21.65,30.83,1.244,881.3004,-
03/01/2021 09:50,348,327.8,835,55.03,22.03,30.33,1.335,881.1349,-
03/01/2021 10:00,349,325.4,848,55.9,22.61,31.19,1.576,881.2482,-
03/01/2021 10:10,350,319.9,850,57.5,22.77,33.35,1.49,881.3554,-
03/01/2021 10:20,351,316.8,858,59.59,22.78,33.92,1.648,881.1785,-
03/01/2021 10:30,352,318.4,875,58.96,23.1,34.52,1.478,881.0879,-
03/01/2021 10:40,353,327.5,886,59.12,22.68,36.98,2.158,880.9309,-
03/01/2021 10:50,354,339,897,58.52,23.04,36.13,1.533,880.8116,-
03/01/2021 11:00,355,357.5,906,58.59,23.95,33.97,1.979,880.6502,-
03/01/2021 11:10,356,379.5,914,59.34,23.83,34.79,2.495,880.7281,-
03/01/2021 11:20,357,402.1,914,61.21,23.72,35.61,2.718,880.578,-
03/01/2021 11:30,358,429.2,917,61.78,23.31,37.35,2.99,880.4092,-
03/01/2021 11:40,359,457.2,925,61.76,23.52,37.27,2.369,880.0625,-
03/01/2021 11:50,360,483.8,930,60.98,23.61,37.46,2.467,879.9949,-
03/01/2021 12:00,361,509.9,936,60.26,24.17,37,2.502,879.7814,-
03/01/2021 12:10,362,530.3,936,60.58,24.67,36.37,2.071,879.5535,-
03/01/2021 12:20,363,552,947,58.84,24.66,36.17,2.237,879.2767,-
03/01/2021 12:30,364,561.7,947,58.19,24.96,35.49,1.516,878.9507,-
03/01/2021 12:40,365,568.1,945,58.51,25.53,34.82,1.263,878.726,-
03/01/2021 12:50,366,570.5,942,59.82,25.5,34.79,2.031,878.4698,-
03/01/2021 13:00,367,562.6,940,58.14,25.79,33.99,1.135,878.3893,-
03/01/2021 13:10,368,555.3,946,57.49,26.35,33.44,1.134,877.7566,-
03/01/2021 13:20,369,539.6,942,57.32,26.4,33.67,1.474,877.5038,-
03/01/2021 13:30,370,520.3,933,58.41,25.91,34.4,2.018,877.3135,-
03/01/2021 13:40,371,500.9,943,58.7,26.45,33.4,2.58,877.6179,-
03/01/2021 13:50,372,469.1,930,58.14,26.51,33.2,1.652,876.7563,-
03/01/2021 14:00,373,442.9,925,60.52,27.47,31.82,1.955,876.8324,-
03/01/2021 14:10,374,414.1,909,61.93,27.39,32.05,1.904,876.4727,-
03/01/2021 14:20,375,390,897,65.04,27.66,31.83,2.45,876.9248,-
03/01/2021 14:30,376,370.1,890,66.26,27.39,31.97,2.611,876.8218,-
03/01/2021 14:40,377,353,895,63.57,27.17,32.79,3.247,875.992,-
03/01/2021 14:50,378,331.7,886,60.12,27.9,32.07,1.229,876.252,-
03/01/2021 15:00,379,324.7,883,59.23,28.41,31.74,3.168,876.1461,-
03/01/2021 15:10,380,319.6,882,57.11,28.04,31.6,2.332,875.7531,-
03/01/2021 15:20,381,320.8,875,55.11,28.67,30.22,2.598,875.7094,-
03/01/2021 15:30,382,325.4,871,53.42,28.58,30.04,1.937,875.7925,-
03/01/2021 15:40,383,328.6,859,51.88,28.9,29.26,1.844,876.0038,-
03/01/2021 15:50,384,332.9,849,50.21,28.43,29.38,2.897,875.4238,-
03/01/2021 16:00,385,329.3,830,49.23,28.74,28.56,1.848,875.5858,-
03/01/2021 16:10,386,326,814,48.58,29.01,28.16,2.801,875.113,-
03/01/2021 16:20,387,318.1,794.1,47.05,28.6,28.31,3.23,875.113,-
03/01/2021 16:30,388,308.9,768.4,46.36,28.02,28.77,2.95,875.4155,-
03/01/2021 16:40,389,299.8,746,44.9,28.2,28.7,2.246,875.1237,-
03/01/2021 16:50,390,280.6,704.2,42.77,28.69,28.01,2.655,875.3442,-
03/01/2021 17:00,391,250.8,660.8,40.45,28.66,28.09,2.145,875.5818,-
03/01/2021 17:10,392,214.4,612.7,37.24,28.81,27.91,2.347,875.5762,-
03/01/2021 17:20,393,175.1,562.4,34.31,28.36,28.7,2.361,875.3248,-
03/01/2021 17:30,394,132.2,496.1,30.04,28.18,29.35,2.165,875.5203,-
03/01/2021 17:40,395,95,412.3,25.32,27.89,29.87,2.051,875.4286,-
03/01/2021 17:50,396,60.83,297.6,20.27,27.32,30.51,2.76,875.622,-
03/01/2021 18:00,397,30.37,149.7,13.89,26.83,31.15,2.489,875.739,-
03/01/2021 18:10,398,7.747,0.419,6.347,26.29,31.85,2.244,875.7089,-
03/01/2021 18:20,399,0.871,0,0.591,25.91,32.4,1.615,875.9249,-
03/01/2021 18:30,400,0,0,0,25.63,33.08,0.49,876.0753,-
03/01/2021 18:40,401,0,0,0,25.09,34.44,0.002,876.1243,-
03/01/2021 18:50,402,0,0,0,24.39,36.97,0.296,876.3672,-
03/01/2021 19:00,403,0,0,0,23.7,39.05,1.281,876.4048,-
03/01/2021 19:10,404,0,0,0,23.41,38.97,1.828,876.1642,-
03/01/2021 19:20,405,0,0,0,22.71,41.7,2.343,876.6476,-
03/01/2021 19:30,406,0,0,0,21.81,44.16,2.593,876.6521,-
03/01/2021 19:40,407,0,0,0,21.59,44.31,2.679,876.8604,-
03/01/2021 19:50,408,0,0,0,21.42,45.05,2.37,876.7198,-
03/01/2021 20:00,409,0,0,0,21.2,45.99,2.266,877.0391,-
03/01/2021 20:10,410,0,0,0,21.12,46.25,2.05,877.1384,-
03/01/2021 20:20,411,0,0,0,21.1,46.23,2.027,876.8354,-
03/01/2021 20:30,412,0,0,0,21,46.48,1.278,877.1874,-
03/01/2021 20:40,413,0,0.181,0,21.09,45.61,1.152,877.0554,-
03/01/2021 20:50,414,0,0.239,0,21.41,44.83,1.893,877.0652,-
03/01/2021 21:00,415,0,0.011,0,21.05,46.2,1.768,877.3506,-
03/01/2021 21:10,416,0,0,0,20.36,48.12,1.714,877.3583,-
03/01/2021 21:20,417,0,0.108,0,20.74,46.19,1.421,877.3024,-
03/01/2021 21:30,418,0,0.006,0,20.75,46.12,0.447,877.3588,-
03/01/2021 21:40,419,0,0.098,0,20.49,46.97,1.77,877.5224,-
03/01/2021 21:50,420,0,0,0,20.04,48.32,0.611,877.4733,-
03/01/2021 22:00,421,0,0.126,0,20.11,47.75,1.488,877.2842,-
03/01/2021 22:10,422,0,0.212,0,20.41,46.56,1.729,876.9999,-
03/01/2021 22:20,423,0,0,0,20.17,47.51,1.391,877.5306,-
03/01/2021 22:30,424,0,0,0,19.69,48.8,1.61,877.3908,-
03/01/2021 22:40,425,0,0,0,19.61,48.54,0.995,877.3679,-
03/01/2021 22:50,426,0,0.012,0,19.79,47.97,1.278,877.8253,-
03/01/2021 23:00,427,0,0.014,0,19.43,49.33,1.403,877.4888,-
03/01/2021 23:10,428,0,0,0,18.95,50.61,1.426,877.4083,-
03/01/2021 23:20,429,0,0,0,19.19,49.85,0.882,877.6453,-
03/01/2021 23:30,430,0,0.222,0,18.9,50.75,1.889,877.5296,-
03/01/2021 23:40,431,0,0.142,0,18.65,51.67,2.201,877.1298,-
03/01/2021 23:50,432,0,0.136,0,18.82,50.85,2.278,877.5068,-
04/01/2021 00:00,433,0,0,0,18.37,52.36,1.98,877.3828,-
04/01/2021 00:10,434,0,0,0,18.45,52.03,1.63,877.4652,-
04/01/2021 00:20,435,0,0.003,0,17.9,53.83,2.411,877.1544,-
04/01/2021 00:30,436,0,0.064,0,17.89,53.58,2.164,877.2771,-
04/01/2021 00:40,437,0,0.011,0,17.91,53.14,1.679,877.2441,-
04/01/2021 00:50,438,0,0.14,0,18.27,51.05,1.553,877.0485,-
04/01/2021 01:00,439,0,0,0,17.93,51.97,0.972,877.1541,-
04/01/2021 01:10,440,0,0,0,17.55,52.48,0.952,877.2526,-
04/01/2021 01:20,441,0,0,0,17.06,53.76,0.878,877.0591,-
04/01/2021 01:30,442,0,0.018,0,17.19,51.34,0.626,877.1895,-
04/01/2021 01:40,443,0,0.348,0,17.43,49.88,1.874,877.192,-
04/01/2021 01:50,444,0,0.077,0,17.19,50.85,1.82,877.1645,-
04/01/2021 02:00,445,0,0.046,0,16.98,50.45,1.422,877.0979,-
04/01/2021 02:10,446,0,0.253,0,17.17,48.3,1.486,877.2201,-
04/01/2021 02:20,447,0,0.363,0,17.72,45.42,2.254,877.2102,-
04/01/2021 02:30,448,0,0.021,0,17.18,47.25,2.701,877.2195,-
04/01/2021 02:40,449,0,0.287,0,17.6,43.74,2.11,877.0623,-
04/01/2021 02:50,450,0,0.039,0,17.21,46.6,2.344,877.0331,-
04/01/2021 03:00,451,0,0,0,16.4,50.72,2.5,876.9869,-
04/01/2021 03:10,452,0,0,0,16.33,52.38,2.384,876.8369,-
04/01/2021 03:20,453,0,0.118,0,16.33,51.68,2.223,876.7671,-
04/01/2021 03:30,454,0,0,0,15.85,54.4,2.088,876.7889,-
04/01/2021 03:40,455,0,0.012,0,15.83,52.88,1.713,876.889,-
04/01/2021 03:50,456,0,0.043,0,15.84,52.09,2.001,876.887,-
04/01/2021 04:00,457,0,0.113,0,15.77,50.49,1.653,876.9808,-
04/01/2021 04:10,458,0,0.274,0,16.67,45.41,1.676,877.1093,-
04/01/2021 04:20,459,0,0.104,0,16.4,46.37,1.494,877.1278,-
04/01/2021 04:30,460,0,0.024,0,16.05,47.45,1.766,877.1863,-
04/01/2021 04:40,461,0,0.222,0,16.08,46.14,1.494,877.3741,-
04/01/2021 04:50,462,0,0.378,0,16.79,42.4,1.681,877.2839,-
04/01/2021 05:00,463,0,0.281,0,16.87,42.13,1.968,877.2967,-
04/01/2021 05:10,464,0,0.002,0,16.45,44.06,1.59,877.4629,-
04/01/2021 05:20,465,0,0.007,0,16.45,44.41,1.277,877.6188,-
04/01/2021 05:30,466,0,0.192,0,16.59,42.26,1.879,877.603,-
04/01/2021 05:40,467,0,0.276,0,16.52,42.67,2.428,877.7832,-
04/01/2021 05:50,468,0,0.162,0,16.5,43.97,2.171,877.7998,-
04/01/2021 06:00,469,0,0.245,0,16.65,44.42,2.189,877.9221,-
04/01/2021 06:10,470,0,0.022,0,16.09,47.72,2.135,878.0118,-
04/01/2021 06:20,471,0,0,0,15.55,49.64,2.034,878.0988,-
04/01/2021 06:30,472,0,0.069,0,15.71,49.13,2.365,878.2154,-
04/01/2021 06:40,473,0,0.001,0,15.65,49.4,2.096,878.4019,-
04/01/2021 06:50,474,0,0.002,0,15.56,49.56,1.449,878.5007,-
04/01/2021 07:00,475,0,0.229,0,15.81,48.18,1.19,878.494,-
04/01/2021 07:10,476,0.179,0.245,0.189,16.18,46.57,1.501,878.5193,-
04/01/2021 07:20,477,4.322,0.236,3.536,15.56,50.1,2.069,878.634,-
04/01/2021 07:30,478,19.03,78.26,10.89,15.12,52.17,1.491,878.7731,-
04/01/2021 07:40,479,46.52,229.5,19.17,15.19,52.25,1.538,878.9615,-
04/01/2021 07:50,480,77.61,329,26.55,15.27,52.65,1.61,879.0261,-
04/01/2021 08:00,481,109.3,409.2,32.24,15.58,51.82,0.556,879.0511,-
04/01/2021 08:10,482,145,475.6,37.28,16.7,47.94,0.302,879.1168,-
04/01/2021 08:20,483,182.8,531.7,41.55,17.53,45.44,0.011,879.2587,-
04/01/2021 08:30,484,220.9,579.1,45.21,18.46,44.7,0.002,879.3456,-
04/01/2021 08:40,485,253.1,614.4,49.26,19.53,43.9,0.363,879.5556,-
04/01/2021 08:50,486,274.8,644.2,52.58,19.8,44.15,0.531,879.5357,-
04/01/2021 09:00,487,288.8,670.7,56.04,19.82,46.69,0.916,879.241,-
04/01/2021 09:10,488,303.4,698.3,58.62,19.77,44.94,1.299,879.3393,-
04/01/2021 09:20,489,311.3,726.2,60.71,20.23,43.07,1.022,879.7802,-
04/01/2021 09:30,490,320.9,748.2,63.42,20.61,44.46,1.161,879.9182,-
04/01/2021 09:40,491,325,766.7,64.86,21.09,43.16,1.313,879.7881,-
04/01/2021 09:50,492,325.9,786.6,65.71,21.38,42.64,1.106,879.8454,-
04/01/2021 10:00,493,322.8,805,65.97,22.33,41.52,0.529,879.9444,-
04/01/2021 10:10,494,319.8,816,67.15,23.22,39.48,0.458,880.1305,-
04/01/2021 10:20,495,318.6,835,67.2,23.91,37.28,0.731,879.7659,-
04/01/2021 10:30,496,320.6,836,69.47,23.73,37.37,1.762,879.7731,-
04/01/2021 10:40,497,330.3,855,69.67,23.77,36.43,1.9,879.7054,-
04/01/2021 10:50,498,343,869,68.76,23.7,36.04,2.087,879.502,-
04/01/2021 11:00,499,360.3,875,69.48,23.55,36.04,2.206,879.6083,-
04/01/2021 11:10,500,382.8,888,69.29,23.67,35.97,2.543,879.38,-
04/01/2021 11:20,501,406.5,896,69.78,24.16,35.16,2.522,879.1685,-
04/01/2021 11:30,502,432.2,896,71.42,24.7,34.45,2.404,879.2798,-
04/01/2021 11:40,503,461.3,898,72.72,24.65,34.85,2.859,878.953,-
04/01/2021 11:50,504,489.1,894,75.46,24.4,35.87,2.878,878.7542,-
04/01/2021 12:00,505,513,895,76.69,25.17,34.18,2.363,878.683,-
04/01/2021 12:10,506,536,898,77.21,25.4,34.25,2.761,878.3295,-
04/01/2021 12:20,507,551.1,899,76.18,25.85,32.88,1.758,878.2176,-
04/01/2021 12:30,508,565.9,909,73.85,26.31,31.62,1.738,878.1855,-
04/01/2021 12:40,509,575,914,72.69,25.72,32.3,1.933,877.7853,-
04/01/2021 12:50,510,570.9,904,73.42,25.96,31.54,1.263,877.7482,-
04/01/2021 13:00,511,566.6,892,78,26.6,31.22,2.412,877.3779,-
04/01/2021 13:10,512,558.8,898,76.42,26.46,31.01,1.631,877.1672,-
04/01/2021 13:20,513,543.1,896,75.18,26.87,30.61,2.03,877.0271,-
04/01/2021 13:30,514,525.3,902,73.68,27.35,29.87,1.459,876.6561,-
04/01/2021 13:40,515,502.9,903,72.1,27.73,29.47,2.129,876.4041,-
04/01/2021 13:50,516,472.6,894,70.9,28.29,28.02,1.453,876.7534,-
04/01/2021 14:00,517,445.8,892,70.61,29.1,27.32,1.044,876.4675,-
04/01/2021 14:10,518,418.7,876,72.9,28.64,28.05,1.789,875.8937,-
04/01/2021 14:20,519,395.1,878,72.75,28.64,27.83,1.022,876.3251,-
04/01/2021 14:30,520,376.7,874,75.2,29.03,27.62,1.894,876.077,-
04/01/2021 14:40,521,358.6,859,76.31,28.81,27.65,1.821,875.6778,-
04/01/2021 14:50,522,339.7,850,73.95,29.24,27.36,1.748,875.4388,-
04/01/2021 15:00,523,329.7,842,73.12,29.17,27.38,2.098,875.5637,-
04/01/2021 15:10,524,324.9,831,73.08,29.16,27.37,1.915,875.6268,-
04/01/2021 15:20,525,327.3,828,72.52,29.64,26.33,1.555,875.6862,-
04/01/2021 15:30,526,329.5,803,74.18,30.05,26.09,2.515,875.5137,-
04/01/2021 15:40,527,329,777.5,73.67,29.47,26.68,2.081,875.5208,-
04/01/2021 15:50,528,322.6,740.2,72.5,29.61,26.44,1.351,875.0559,-
04/01/2021 16:00,529,315.2,710.2,70.66,30.55,25.29,1.219,874.9574,-
04/01/2021 16:10,530,306,679.2,68.88,30.19,25.59,1.987,875.0643,-
04/01/2021 16:20,531,298.1,665.4,65.52,29.92,25.49,1.51,874.8799,-
04/01/2021 16:30,532,287.5,638.9,63.33,29.82,25.33,1.851,875.0931,-
04/01/2021 16:40,533,275.6,607.1,61.74,29.36,25.55,3.128,875.2681,-
04/01/2021 16:50,534,253.5,563.9,57.15,29.67,24.87,1.781,874.7853,-
04/01/2021 17:00,535,213.5,484.7,52.06,29.55,24.8,1.942,874.8798,-
04/01/2021 17:10,536,180.1,443.6,46.63,29.26,25.22,1.727,875.4437,-
04/01/2021 17:20,537,145,400.1,40.78,29.28,25.31,1.394,875.2459,-
04/01/2021 17:30,538,108.2,337.7,34.21,29.2,25.51,1.247,874.8652,-
04/01/2021 17:40,539,73.24,257.1,26.92,29.04,26.74,0.552,875.0964,-
04/01/2021 17:50,540,49.58,205.6,19.58,29.01,27.31,0.553,875.0521,-
04/01/2021 18:00,541,23.82,94.7,11.87,28.47,28.41,0.393,875.0129,-
04/01/2021 18:10,542,5.686,0.61,4.024,27.56,30.09,0.17,875.3628,-
04/01/2021 18:20,543,0.212,0,0.02,26.66,31.78,0.131,875.4063,-
04/01/2021 18:30,544,0,0,0,25.93,33.3,0.054,875.5762,-
04/01/2021 18:40,545,0,0,0,25.09,35.04,0.754,875.644,-
04/01/2021 18:50,546,0,0,0,24.62,35.8,1.626,875.6969,-
04/01/2021 19:00,547,0,0,0,24.18,36.91,1.996,875.5873,-
04/01/2021 19:10,548,0,0,0,23.38,38.34,2.54,875.588,-
04/01/2021 19:20,549,0,0,0,22.59,40.22,2.574,875.9348,-
04/01/2021 19:30,550,0,0,0,22.28,40.87,2.579,875.9172,-
04/01/2021 19:40,551,0,0,0,22,40.76,2.613,875.9242,-
04/01/2021 19:50,552,0,0,0,21.81,40.69,2.686,876.0821,-
04/01/2021 20:00,553,0,0,0,21.53,41.47,1.892,876.1238,-
04/01/2021 20:10,554,0,0.002,0,21.35,41.9,1.682,876.1151,-
04/01/2021 20:20,555,0,0,0,21.36,41.76,1.495,876.0346,-
04/01/2021 20:30,556,0,0,0,21.25,42.15,0.467,876.4023,-
04/01/2021 20:40,557,0,0.015,0,21.17,42.12,0.496,876.41,-
04/01/2021 20:50,558,0,0.024,0,20.98,42.16,1.707,876.1313,-
04/01/2021 21:00,559,0,0.005,0,20.58,43.27,1.646,876.1901,-
04/01/2021 21:10,560,0,0.002,0,20.67,43.12,1.078,876.6149,-
04/01/2021 21:20,561,0,0.303,0,20.94,41.94,1.922,876.2048,-
04/01/2021 21:30,562,0,0.049,0,20.69,42.82,1.647,876.3372,-
04/01/2021 21:40,563,0,0.027,0,20.74,42.34,1.308,876.6636,-
04/01/2021 21:50,564,0,0.029,0,21.13,41.51,0.801,876.1964,-
04/01/2021 22:00,565,0,0.132,0,21.03,41.89,2.135,876.0341,-
04/01/2021 22:10,566,0,0.038,0,20.73,42.78,2.146,876.2143,-
04/01/2021 22:20,567,0,0.005,0,20.61,42.93,2.107,876.6644,-
04/01/2021 22:30,568,0,0,0,20.82,41.73,1.408,876.5413,-
04/01/2021 22:40,569,0,0,0,20.68,41.81,0.258,876.868,-
04/01/2021 22:50,570,0,0.014,0,20.4,43.01,1.499,876.9097,-
04/01/2021 23:00,571,0,0.117,0,20.1,44.28,1.753,877.1788,-
04/01/2021 23:10,572,0,0.113,0,20.35,43.06,1.414,877.1949,-
04/01/2021 23:20,573,0,0.1,0,20.46,42.95,1.415,877.1128,-
04/01/2021 23:30,574,0,0.243,0,20.2,42.94,2.318,876.8601,-
04/01/2021 23:40,575,0,0.002,0,19.6,43.95,2.621,877.1472,-
04/01/2021 23:50,576,0,0.03,0,19.48,43.07,2.481,877.0971,-
05/01/2021 00:00,577,0,0.022,0,19.51,42.13,2.135,877.1135,-
05/01/2021 00:10,578,0,0.317,0,20.06,38.26,2.793,877.2272,-
05/01/2021 00:20,579,0,0.113,0,19.89,38.31,2.546,876.8027,-
05/01/2021 00:30,580,0,0.022,0,19.65,39.4,2.115,876.9991,-
05/01/2021 00:40,581,0,0,0,19.18,40.41,0.51,876.8854,-
05/01/2021 00:50,582,0,0,0,18.92,41.8,0.024,876.9908,-
05/01/2021 01:00,583,0,0.09,0,18.91,41.05,0.382,877.3262,-
05/01/2021 01:10,584,0,0,0,18.66,42.43,0.059,877.4163,-
05/01/2021 01:20,585,0,0.253,0,18.88,40.85,1.035,877.2361,-
05/01/2021 01:30,586,0,0.371,0,19.66,38.89,1.863,877.3745,-
05/01/2021 01:40,587,0,0.277,0,19.52,38.79,1.901,877.3018,-
05/01/2021 01:50,588,0,0.237,0,19.67,36.59,2.426,877.3425,-
05/01/2021 02:00,589,0,0.001,0,19.33,37.16,2.765,877.3349,-
05/01/2021 02:10,590,0,0,0,18.68,39.7,2.588,877.4158,-
05/01/2021 02:20,591,0,0.096,0,18.92,39.39,2.765,877.3006,-
05/01/2021 02:30,592,0,0.108,0,19.12,39.49,2.401,877.1385,-
05/01/2021 02:40,593,0,0,0,18.95,40.39,2.15,877.138,-
05/01/2021 02:50,594,0,0.096,0,18.87,40.56,2.958,876.753,-
05/01/2021 03:00,595,0,0.157,0,18.87,40.93,3.414,876.8851,-
05/01/2021 03:10,596,0,0.03,0,19,40.75,2.846,877.1046,-
05/01/2021 03:20,597,0,0,0,18.68,42.04,2.265,877.1141,-
05/01/2021 03:30,598,0,0,0,18.42,43.3,2,876.7859,-
05/01/2021 03:40,599,0,0,0,18.34,43.52,1.512,876.7529,-
05/01/2021 03:50,600,0,0.051,0,18.21,43.5,0.978,876.5248,-
05/01/2021 04:00,601,0,0.096,0,18.24,43.29,0.915,876.5165,-
05/01/2021 04:10,602,0,0.067,0,17.97,44.18,0.556,876.5497,-
05/01/2021 04:20,603,0,0.018,0,18.08,43.92,0.634,876.8272,-
05/01/2021 04:30,604,0,0,0,17.88,44.77,0.492,876.8023,-
05/01/2021 04:40,605,0,0.072,0,17.64,46.26,1.04,876.9672,-
05/01/2021 04:50,606,0,0.163,0,17.51,47.54,1.645,877.1871,-
05/01/2021 05:00,607,0,0.042,0,16.99,49.56,1.773,877.2034,-
05/01/2021 05:10,608,0,0.131,0,17.02,50.02,2.713,877.2584,-
05/01/2021 05:20,609,0,0.084,0,16.72,51.62,2.698,877.2161,-
05/01/2021 05:30,610,0,0.012,0,16.8,51.75,2.186,877.4069,-
05/01/2021 05:40,611,0,0.071,0,16.74,52.37,2.381,877.3918,-
05/01/2021 05:50,612,0,0,0,16.57,53.39,2.56,877.4156,-
05/01/2021 06:00,613,0,0.213,0,16.82,53.01,2.665,877.5071,-
05/01/2021 06:10,614,0,0,0,16.24,55.69,2.631,877.49,-
05/01/2021 06:20,615,0,0.129,0,16.21,55.99,2.571,877.61,-
05/01/2021 06:30,616,0,0,0,16.01,57.1,2.275,877.7047,-
05/01/2021 06:40,617,0,0,0,15.52,59.13,2.469,877.6743,-
05/01/2021 06:50,618,0,0.001,0,15.28,60.28,2.679,877.878,-
05/01/2021 07:00,619,0,0.068,0,15.4,59.85,2.681,878.0026,-
05/01/2021 07:10,620,0.181,0.138,0.141,15.53,59.41,2.634,878.2292,-
05/01/2021 07:20,621,4.895,0.224,4.092,15.29,60.24,2.274,878.3788,-
05/01/2021 07:30,622,18.97,47.32,13.5,15.45,59.29,2.264,878.4863,-
05/01/2021 07:40,623,43.55,158,23.72,16.09,56.52,2.09,878.5439,-
05/01/2021 07:50,624,72.7,246.8,32.42,16.16,56.33,2.248,878.6846,-
05/01/2021 08:00,625,104.5,329,40.04,16.36,55.87,2.304,878.9245,-
05/01/2021 08:10,626,140.3,401.2,46.14,16.75,55.3,1.799,878.8895,-
05/01/2021 08:20,627,177.5,460.9,51.7,17.36,53.83,1.275,878.9319,-
05/01/2021 08:30,628,213.9,506.7,56.13,18.86,51.33,0.024,878.8756,-
05/01/2021 08:40,629,245,550.9,59.68,20.47,48.28,0.097,879.1617,-
05/01/2021 08:50,630,268.9,588.1,62.99,20.77,50.37,0.747,879.1597,-
05/01/2021 09:00,631,280.1,617.9,66.09,20.94,49.93,0.332,879.3879,-
05/01/2021 09:10,632,297.9,649.1,69.51,21.96,44.29,0.304,879.6905,-
05/01/2021 09:20,633,307.8,672.7,73.22,22.36,42.34,0.783,879.7963,-
05/01/2021 09:30,634,317.1,693.6,75.97,23.07,40.01,0.872,879.8045,-
05/01/2021 09:40,635,323.8,713.7,78.74,23.18,36.75,1.199,879.8258,-
05/01/2021 09:50,636,323.9,720.5,81.7,23.44,35.32,1.381,879.6999,-
05/01/2021 10:00,637,324.9,729,85.3,23.18,36.41,2.294,879.4752,-
05/01/2021 10:10,638,325.8,750.7,86.7,22.51,37.39,2.694,879.8248,-
05/01/2021 10:20,639,324.7,766.7,87.5,22.41,37.43,2.434,879.7468,-
05/01/2021 10:30,640,327,777.3,89.2,22.63,37.31,2.257,879.7376,-
05/01/2021 10:40,641,336.7,799.7,88.6,23.21,35.26,2.037,879.5206,-
05/01/2021 10:50,642,350.4,811,89.2,23.58,34.94,1.925,879.49,-
05/01/2021 11:00,643,365.5,815,90.3,24.03,34.44,1.399,879.1387,-
05/01/2021 11:10,644,384.9,816,91.9,23.6,35.33,1.413,878.9033,-
05/01/2021 11:20,645,407.3,818,93.8,23.89,34.7,1.042,879.0013,-
05/01/2021 11:30,646,434.4,824,95.1,24.52,33.97,1.921,878.743,-
05/01/2021 11:40,647,461.7,831,95.7,24.51,34.21,2.017,878.468,-
05/01/2021 11:50,648,485.2,826,97.3,25.16,33.13,1.024,878.2824,-
05/01/2021 12:00,649,508.2,811,103.6,25.35,33.33,1.929,877.8943,-
05/01/2021 12:10,650,527.7,794.5,111.5,25.14,34.17,2.479,877.7698,-
05/01/2021 12:20,651,544.9,804,108.7,24.69,35.08,1.758,877.4185,-
05/01/2021 12:30,652,561.8,813,109.3,25.51,33.53,2.409,877.0946,-
05/01/2021 12:40,653,567.5,818,107.8,25.89,32.76,1.091,876.7285,-
05/01/2021 12:50,654,570.8,828,104.9,26.85,31.06,0.907,876.6875,-
05/01/2021 13:00,655,570.4,837,102.8,26.85,31.34,1.199,876.2881,-
05/01/2021 13:10,656,558.2,829,102.4,27.36,30.58,1.082,875.985,-
05/01/2021 13:20,657,547.5,826,102.8,27.43,30.46,2.18,876.2974,-
05/01/2021 13:30,658,528.1,826,101.6,26.59,31.4,1.345,875.8197,-
05/01/2021 13:40,659,507.5,826,100.3,27.57,30.15,2.83,875.3818,-
05/01/2021 13:50,660,476.4,813,98.6,26.9,30.88,1.037,875.3624,-
05/01/2021 14:00,661,451.6,817,98.2,28.25,29.32,1.388,875.0478,-
05/01/2021 14:10,662,426.7,812,97.3,28.49,28.68,1.372,875.1085,-
05/01/2021 14:20,663,403,805,95.4,27.06,30.36,2.103,875.0704,-
05/01/2021 14:30,664,380,808,94,27.6,29.84,1.131,875.2324,-
05/01/2021 14:40,665,360.2,796.7,92.4,28.27,29.26,2.432,875.0732,-
05/01/2021 14:50,666,343.1,785.7,90.5,27.84,29.66,1.987,874.5242,-
05/01/2021 15:00,667,331.3,784.3,88,28.48,28.56,1.766,874.2336,-
05/01/2021 15:10,668,325.3,783.1,85.1,28.83,28.39,1.933,874.0932,-
05/01/2021 15:20,669,322.6,771.7,82.6,28.74,28.17,2.084,874.4836,-
05/01/2021 15:30,670,323.6,762.4,79.11,28.58,28.46,1.393,874.6238,-
05/01/2021 15:40,671,325,749.3,77.56,28.6,28.24,1.289,874.3548,-
05/01/2021 15:50,672,325.2,733.5,75.69,29.1,26.8,1.918,873.9365,-
05/01/2021 16:00,673,322.8,717.8,73.22,28.71,27.29,1.879,874.1334,-
05/01/2021 16:10,674,316.6,704.3,70.98,29.23,27.51,1.988,874.2042,-
05/01/2021 16:20,675,306.8,686.4,67.41,29.16,27.38,1.991,874.0423,-
